method,run_id,sample_id,qa_index,category,memory_update_mode,memory_wrapper_store,judge_mode,judge_runs,question,ground_truth,predicted_answer,exact_match,f1,bleu1,judge_score,judge_reason,judge_scores,judge_labels,judge_cache_key,search_latency_sec,generation_latency_sec,total_latency_sec,prompt_tokens,completion_tokens,total_tokens,num_retrieved_memories,num_speaker_1_memories,num_speaker_2_memories,top_k_per_speaker,max_total_retrieved_memories,retrieval_token_budget,retrieval_budget_strategy,retrieval_token_budget_applied,speaker_1_memory_tokens,speaker_2_memory_tokens,retrieved_memory_tokens,speaker_1_memory_tokens_pre_trim,speaker_2_memory_tokens_pre_trim,retrieved_memory_tokens_pre_trim,num_retrieved_memories_pre_trim,num_retrieved_memories_dropped_by_budget,top1_memory_score,semantic_search_latency_sec,qase_bm25_latency_sec,qase_planner_latency_sec,qase_selector_latency_sec
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,39,1,paper_update_wrapper,json_local,paper_binary,5,What activities has Melanie done with her family?,"Pottery, painting, camping, museum, swimming, hiking","Camping, hiking, swimming, volunteering.",0.0,0.6,0.45489799478447507,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",939608483bf989c900c7a2c45e37bb66d7baf023bf10307fcd231312d127f526,0.4670527770649642,3.932007074356079,4.399059851421043,1417,285,1702,20,4,16,15,22,,interleave_rank,False,172,738,910,172,738,910,20,0,0.5071245431900024,0.42923688888549805,0.011229515075683594,0.0003527000080794096,0.026233673095703125
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,40,1,paper_update_wrapper,json_local,paper_binary,5,In what ways is Caroline participating in the LGBTQ community?,"Joining activist group, going to pride parades, participating in an art show, mentoring program","Activism, art, support groups.",0.0,0.11764705882352941,0.026349806140466083,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",e4946a2106fe16e4956125b959f0634bda0933403e1456dd58e694e27f0e2d10,0.41474513280263636,3.4525766372680664,3.8673217700707028,1620,231,1851,20,19,1,15,22,,interleave_rank,False,1058,54,1112,1058,54,1112,20,0,0.7148659229278564,0.3707313537597656,0.01224207878112793,0.00039509999623987824,0.03137660026550293
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,41,1,paper_update_wrapper,json_local,paper_binary,5,How many times has Melanie gone to the beach in 2023?,2,Two times.,0.0,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",c003fc9d66f4581c62308660fc74812b86b0cf9be5d3e48a671bc023f8d5fb3f,0.4453540528775193,8.838858127593994,9.284212180471513,1352,767,2119,16,1,15,15,22,,interleave_rank,False,74,772,846,74,772,846,16,0,0.4405997693538666,0.4333007335662842,0.008756637573242188,0.00042039999971166253,0.00287628173828125
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,42,2,paper_update_wrapper,json_local,paper_binary,5,When did Caroline join a new activist group?,The Tuesday before 20 July 2023,18 July 2023,0.0,0.5,0.3422780793550613,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",aeeb183145e0bc11e0ab3a0de6d2b68731334ac040e20c60c580279ed2c1ecb3,0.46898008447897155,2.044538736343384,2.5135188208223553,635,113,748,3,3,0,15,22,,interleave_rank,False,162,0,162,162,0,162,3,0,0.7389187812805176,0.4547760486602783,0.009557485580444336,0.00035740000021178275,0.004289150238037109
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,43,3,paper_update_wrapper,json_local,paper_binary,5,Would Melanie be more interested in going to a national park or a theme park?,National park; she likes the outdoors,National park,0.0,0.5714285714285715,0.22313016014842982,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",358c66e19f3e84606d4390546349a79fa1c5f864e7e194baf0977ee894b14ed1,0.43122417097038124,1.6819055080413818,2.113129679011763,1506,59,1565,20,4,16,15,22,,interleave_rank,False,172,819,991,172,819,991,20,0,0.5314310789108276,0.39998507499694824,0.0066318511962890625,0.0005644000048050657,0.024042844772338867
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,44,1,paper_update_wrapper,json_local,paper_binary,5,What kind of art does Caroline make?,abstract art,Paintings,0.0,0.0,0.0,0.2,,"[0.0, 0.0, 1.0, 0.0, 0.0]","['WRONG', 'WRONG', 'CORRECT', 'WRONG', 'WRONG']",82b2b2b1966576b978df6b902544a65f5ff84a19359bc79af84b406f5980e6ef,0.5379640519822715,1.849287748336792,2.3872518003190635,915,95,1010,10,9,1,15,22,,interleave_rank,False,391,39,430,391,39,430,10,0,0.6560471653938293,0.5307040214538574,0.006132602691650391,0.0005134999955771491,0.0006139278411865234
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,45,2,paper_update_wrapper,json_local,paper_binary,5,When is Melanie's daughter's birthday?,13 August,"August 13, 2023",0.0,0.8,0.6666666666666666,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",b5df2759da2339bf835d7c6839f721946b11e1d1c244b6c661987c679e734cb5,0.38842359207046684,3.634150981903076,4.022574573973543,1273,262,1535,3,1,2,15,22,,interleave_rank,False,49,95,144,49,95,144,3,0,0.6039913296699524,0.38109326362609863,0.00541996955871582,0.00023069999588187784,0.0016796588897705078
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,46,2,paper_update_wrapper,json_local,paper_binary,5,When did Caroline attend a pride parade in August?,The Friday before 14 August 2023,11 August 2023,0.0,0.5,0.3422780793550613,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",6a20c413d3440860fdaf78bd5e3ca50e7fbfdc93172a5cf269be3579c4953acc,0.39503640643670224,1.404409408569336,1.7994458150060382,1388,83,1471,16,15,1,15,22,,interleave_rank,False,840,50,890,840,50,890,16,0,0.8344131708145142,0.38553929328918457,0.00697636604309082,0.00026339999749325216,0.0022573471069335938
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,47,3,paper_update_wrapper,json_local,paper_binary,5,Would Melanie be considered an ally to the transgender community?,"Yes, she is supportive","Yes, Melanie is an ally.",0.0,0.5,0.5,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",214e80abf15251a500563598862c7ce3dfd2c29bf3bfe4385a3e928bb374f8ec,0.5375417096947785,2.6554245948791504,3.192966304573929,1412,210,1622,20,7,13,15,22,,interleave_rank,False,354,548,902,354,548,902,20,0,0.476291686296463,0.5139038562774658,0.00588226318359375,0.0003260000084992498,0.017429590225219727
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,48,1,paper_update_wrapper,json_local,paper_binary,5,Who supports Caroline when she has a negative experience?,"Her mentors, family, and friends",Accepting people around her,0.0,0.22222222222222224,0.19470019576785122,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",2744eb9434fb69cceecb96a57ab461ebc1f6b90753ae36f409da93481c5cd543,0.5576351805648301,2.9490950107574463,3.5067301913222764,574,208,782,2,2,0,15,22,,interleave_rank,False,102,0,102,102,0,102,2,0,0.6530561447143555,0.5427858829498291,0.01318502426147461,0.0003637000045273453,0.0013005733489990234
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,49,1,paper_update_wrapper,json_local,paper_binary,5,What types of pottery have Melanie and her kids made?,"bowls, cup",pots and a dog face cup.,0.0,0.28571428571428575,0.2,0.4,,"[1.0, 1.0, 0.0, 0.0, 0.0]","['CORRECT', 'CORRECT', 'WRONG', 'WRONG', 'WRONG']",df75bab5857b075c6516914a790d8b814d867dbe5c07063db971cf55e5fde8a6,0.3757227331661852,2.0323870182037354,2.4081097513699206,929,158,1087,10,1,9,15,22,,interleave_rank,False,30,410,440,30,410,440,10,0,0.5342646837234497,0.3624725341796875,0.011929750442504883,0.00026640000578481704,0.0010540485382080078
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,50,2,paper_update_wrapper,json_local,paper_binary,5,When did Caroline and Melanie go to a pride fesetival together?,2022,2022,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",652e74a03020fba22d9e0d9bd0f77f3e968acc308f1fc6a6e6164538b17494ad,0.4197919509751955,1.4197087287902832,1.8395006797654787,655,73,728,4,1,3,15,22,,interleave_rank,False,41,131,172,41,131,172,4,0,0.8720329403877258,0.4069521427154541,0.010889053344726562,0.0005478999955812469,0.0014028549194335938
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,51,3,paper_update_wrapper,json_local,paper_binary,5,What would Caroline's political leaning likely be?,Liberal,Progressive.,0.0,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",d919362f72f8fb02db08c3062db4cdab8d8b15594325b8d111b8209daf7d7630,0.4358571361080976,2.2827506065368652,2.718607742644963,1477,136,1613,20,17,3,15,22,,interleave_rank,False,828,141,969,828,141,969,20,0,0.5007877945899963,0.40199732780456543,0.012124776840209961,0.000265199996647425,0.021469831466674805
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,52,1,paper_update_wrapper,json_local,paper_binary,5,What has Melanie painted?,"Horse, sunset, sunrise","Sunflower field, horse, lake sunrise.",0.0,0.5,0.4,0.8,,"[1.0, 1.0, 0.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'WRONG', 'CORRECT', 'CORRECT']",f49bab7dfeae237dea95a7fe2afa6e76c7cc4e035e05f45783b720cab64c0593,0.4068116781854769,4.954387426376343,5.36119910456182,575,481,1056,3,0,3,15,22,,interleave_rank,False,0,107,107,0,107,107,3,0,0.6986700296401978,0.39048242568969727,0.01520228385925293,0.00018449999333824962,0.0009424686431884766
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,53,1,paper_update_wrapper,json_local,paper_binary,5,What are Melanie's pets' names?,"Oliver, Luna, Bailey",Names not mentioned.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",f162bc05b4c1d0881cf14af78e3f80a92f511f58131030a394fd28094f402ccf,0.4130560793855693,2.1820898056030273,2.5951458849885967,1238,128,1366,20,1,19,15,22,,interleave_rank,False,49,682,731,49,682,731,20,0,0.4509371519088745,0.37852954864501953,0.011299371719360352,0.00020260000019334257,0.023024559020996094
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,54,2,paper_update_wrapper,json_local,paper_binary,5,When did Caroline apply to adoption agencies?,The week of 23 August 2023,Before 20 October 2023,0.0,0.22222222222222224,0.19470019576785122,0.6,,"[0.0, 1.0, 1.0, 1.0, 0.0]","['WRONG', 'CORRECT', 'CORRECT', 'CORRECT', 'WRONG']",b46491cc637bff582be86dc2b578eeca9be520fb8d403473f7591e5a1f25f50e,0.45322626979032066,7.379155874252319,7.83238214404264,1269,661,1930,16,14,2,15,22,,interleave_rank,False,700,70,770,700,70,770,16,0,0.6945143938064575,0.43886423110961914,0.009701251983642578,0.00023240000882651657,0.004428386688232422
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,55,2,paper_update_wrapper,json_local,paper_binary,5,When did Caroline draw a self-portrait?,The week before 23 August 2023,August 2023,0.0,0.5714285714285715,0.22313016014842982,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",2f62d9b2ef26de90316300e86f65ab7706581abae08dc24304f2768335bde07f,0.42085090358159505,2.8443262577056885,3.2651771612872835,639,244,883,3,3,0,15,22,,interleave_rank,False,167,0,167,167,0,167,3,0,0.6705142259597778,0.40192532539367676,0.012805938720703125,0.00023380000493489206,0.0058858394622802734
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,56,1,paper_update_wrapper,json_local,paper_binary,5,What subject have Caroline and Melanie both painted?,Sunsets,No common subject.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",2287447c973dd21f5576a2bdc13966a2354bfcbf3da171c12108c9f005960fc3,0.45915266012889333,7.569473505020142,8.028626165149035,1320,604,1924,20,9,11,15,22,,interleave_rank,False,410,405,815,410,405,815,20,0,0.5077891945838928,0.41942882537841797,0.009759187698364258,0.0002565000031609088,0.029708147048950195
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,57,1,paper_update_wrapper,json_local,paper_binary,5,What symbols are important to Caroline?,"Rainbow flag, transgender symbol","rainbow flag, eagles, key",0.0,0.5,0.5,0.6,,"[0.0, 0.0, 1.0, 1.0, 1.0]","['WRONG', 'WRONG', 'CORRECT', 'CORRECT', 'CORRECT']",9b40b72af1f69cd07d3933e4db59f410a5a6a739f4d9d298ba1074582a630c9c,0.5880415994179202,6.1678454875946045,6.755887087012525,1327,504,1831,20,15,5,15,22,,interleave_rank,False,653,172,825,653,172,825,20,0,0.4923056960105896,0.5469574928283691,0.010437965393066406,0.00022249999165069312,0.030423641204833984
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,58,2,paper_update_wrapper,json_local,paper_binary,5,When did Caroline encounter people on a hike and have a negative experience?,The week before 25 August 2023,17 August 2023,0.0,0.5,0.3422780793550613,0.2,,"[0.0, 0.0, 0.0, 0.0, 1.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'CORRECT']",dab531a8389d97601943a424d4ffa66e85d29de05212ef8a59db73ed077d9e6f,0.2845059586543357,4.32680606842041,4.611312027074746,653,345,998,3,3,0,15,22,,interleave_rank,False,175,0,175,175,0,175,3,0,0.652882993221283,0.2641291618347168,0.014556884765625,0.0003369999903952703,0.005482912063598633
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,59,2,paper_update_wrapper,json_local,paper_binary,5,When did Melanie make a plate in pottery class?,24 August 2023,"August 25, 2023",0.0,0.6666666666666666,0.6666666666666666,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",de54cf9d4fde642b1885fe78105d3a52a55480ee6681a6b8ad7d045d694525ab,0.37019353282812517,3.6053662300109863,3.9755597628391115,643,287,930,4,0,4,15,22,,interleave_rank,False,0,168,168,0,168,168,4,0,0.8041955232620239,0.3565981388092041,0.011116981506347656,0.0002852000034181401,0.0021932125091552734
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,60,3,paper_update_wrapper,json_local,paper_binary,5,Would Caroline be considered religious?,"Somewhat, but not extremely religious",No information available,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",cf4cdbdab1fa18798d6a8bef5a65b68d1f844bc21cdef933ef784ab8411b3606,0.4795429630758008,3.058897018432617,3.538439981508418,2921,151,3072,20,15,5,15,22,,interleave_rank,False,769,167,936,769,167,936,20,0,0.4997265934944153,0.4422760009765625,0.00830841064453125,0.0003848000051220879,0.02857375144958496
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,61,1,paper_update_wrapper,json_local,paper_binary,5,What instruments does Melanie play?,clarinet and violin,Clarinet and violin.,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",9815152e551634798be8a6750fc86c0ffef39f107495d3fc1b9f09486a29bf77,0.3940699991071597,1.579383134841919,1.9734531339490786,1279,86,1365,20,3,17,15,22,,interleave_rank,False,113,660,773,113,660,773,20,0,0.4025401771068573,0.35790467262268066,0.01293492317199707,0.0003662999952211976,0.022864103317260742
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,62,1,paper_update_wrapper,json_local,paper_binary,5,What musical artists/bands has Melanie seen?,"Summer Sounds, Matt Patterson",Matt Patterson and Summer Sounds,0.0,0.888888888888889,0.8,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",915e88a3a0d83ab2f0d5c39b640bdf9252c7d917972ee6c9bc52e6350f1aa4eb,0.4400308940967079,1.6649491786956787,2.1049800727923866,1312,129,1441,20,4,16,15,22,,interleave_rank,False,172,632,804,172,632,804,20,0,0.4836040735244751,0.416729211807251,0.00687861442565918,0.0004916999896522611,0.015931367874145508
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,63,2,paper_update_wrapper,json_local,paper_binary,5,When did Melanie go to the park?,27 August 2023,27 August 2023,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",6d7ae1f70bd869db1584b4e59dea4a40abd16bc393035a3da736af9f44a3b574,0.3995247535931412,1.144960880279541,1.5444856338726822,627,57,684,3,0,3,15,22,,interleave_rank,False,0,154,154,0,154,154,3,0,0.7475526332855225,0.38306522369384766,0.011661767959594727,0.00031740000122226775,0.0044803619384765625
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,64,2,paper_update_wrapper,json_local,paper_binary,5,When is Caroline's youth center putting on a talent show?,September 2023,"September 1, 2023",0.0,0.8,0.6666666666666666,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",40f68ddf831faf99e2f2736d38443ebf87109f1d299f6bae67b6bceddffe2145,0.3830012888647616,1.5936181545257568,1.9766194433905184,629,117,746,3,2,1,15,22,,interleave_rank,False,97,54,151,97,54,151,3,0,0.7659763693809509,0.36749958992004395,0.010582208633422852,0.0003831000067293644,0.00453639030456543
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,65,3,paper_update_wrapper,json_local,paper_binary,5,"Would Melanie likely enjoy the song ""The Four Seasons"" by Vivaldi?",Yes; it's classical music,"Yes, she likes classical.",0.0,0.5,0.5,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",9dcd6d0976569932d442a03bb07fad6f60f65d92238132f5f00d024b513e4f1a,0.4858148481580429,1.7758457660675049,2.2616606142255478,1307,83,1390,20,5,15,15,22,,interleave_rank,False,225,565,790,225,565,790,20,0,0.35168999433517456,0.4437410831451416,0.015139341354370117,0.00029830000130459666,0.026636123657226562
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,66,1,paper_update_wrapper,json_local,paper_binary,5,What are some changes Caroline has faced during her transition journey?,"Changes to her body, losing unsupportive friends",Relationships and self-acceptance.,0.0,0.0,0.0,0.8,,"[1.0, 0.0, 1.0, 1.0, 1.0]","['CORRECT', 'WRONG', 'CORRECT', 'CORRECT', 'CORRECT']",0e96cc9b43e6f4713227237d6a6163814231abb9a8097ae3baf6d64096c43cf6,0.4086935931700282,4.5921854972839355,5.000879090453964,1258,385,1643,16,13,3,15,22,,interleave_rank,False,647,109,756,647,109,756,16,0,0.6959956288337708,0.3775656223297119,0.011481523513793945,0.00031380000291392207,0.0193326473236084
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,67,1,paper_update_wrapper,json_local,paper_binary,5,What does Melanie do with her family on hikes?,"Roast marshmallows, tell stories",Hiking and exploring nature.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",4328bc9d39c1b1435ea68801d9b45258bdfbc2057d9b9e1bad308eacf5caf95e,0.44483721487631556,3.276320457458496,3.7211576723348117,975,257,1232,10,1,9,15,22,,interleave_rank,False,48,440,488,48,440,488,10,0,0.5837436318397522,0.426560640335083,0.012706279754638672,0.00024760000815149397,0.005322694778442383
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,68,2,paper_update_wrapper,json_local,paper_binary,5,When did Caroline go biking with friends?,The weekend before 13 September 2023,"September 9-10, 2023",0.0,0.5,0.3422780793550613,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",645c8bfc401f8c2f6cb1ca6073f353e207fb11897ac50d9f686d0a7bd7aaf2d1,0.42377010801283177,1.7632641792297363,2.187034287242568,624,126,750,3,3,0,15,22,,interleave_rank,False,153,0,153,153,0,153,3,0,0.7510017156600952,0.4073812961578369,0.011718511581420898,0.00023190000501926988,0.0044384002685546875
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,69,2,paper_update_wrapper,json_local,paper_binary,5,How long has Melanie been practicing art?,Since 2016,Seven years.,0.0,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",7e0d15fed8322700285fb17b6571c8058dae92f7b021e6f6199709cc65c5a8b9,0.6016983573208563,1.3266665935516357,1.928364950872492,597,78,675,3,0,3,15,22,,interleave_rank,False,0,125,125,0,125,125,3,0,0.7417076230049133,0.5851004123687744,0.012398719787597656,0.0002832000027410686,0.003916025161743164
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,70,3,paper_update_wrapper,json_local,paper_binary,5,What personality traits might Melanie say Caroline has?,"Thoughtful, authentic, driven",Courageous.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",a57b1ecf515f4a6361e3ae592dc94d38ba484c5c24118925acc66bcdba1798d7,0.40098896859853994,6.311192274093628,6.712181242692168,2909,435,3344,22,7,15,15,22,,interleave_rank,False,322,599,921,322,599,921,22,0,0.6295260787010193,0.3710291385650635,0.007445335388183594,0.001096400010283105,0.021418094635009766
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,71,1,paper_update_wrapper,json_local,paper_binary,5,What transgender-specific events has Caroline attended?,"Poetry reading, conference","Transgender poetry, support group, conference, talk, workshop",0.0,0.4,0.2857142857142857,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",e8b61a76c79dd4d6b827443e3ba05c1c889b3dd3a142a53540d3884e579bc0a5,0.41443579850601964,6.28921103477478,6.7036468332808,1613,566,2179,20,18,2,15,22,,interleave_rank,False,1006,102,1108,1006,102,1108,20,0,0.6905727982521057,0.37296080589294434,0.009226083755493164,0.0002796000044327229,0.031969308853149414
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,72,1,paper_update_wrapper,json_local,paper_binary,5,What book did Melanie read from Caroline's suggestion?,"""Becoming Nicole""",Not specified in memories.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",db7895790309dab10f1071eaed19d2e184e77e9517cc4f225f4c4168c9441b60,0.42347048013471067,1.8922209739685059,2.3156914541032165,1293,132,1425,20,8,12,15,22,,interleave_rank,False,340,443,783,340,443,783,20,0,0.5116086602210999,0.38411879539489746,0.01168203353881836,0.00028989999555051327,0.027379751205444336
